scenario,method,seed,collision,min_clearance,progress
S-curve-crossing,Base,2487035953,1,0.183467,0.9611
S-curve-crossing,Base,2487035954,1,0.395438,0.9611
S-curve-crossing,Base,2487035955,0,1.090027,0.9611
S-curve-crossing,Base,2487035956,1,0.376287,0.9611
S-curve-crossing,Base,2487035957,1,0.370510,0.9611
S-curve-crossing,Base,2487035958,1,0.640573,0.9611
S-curve-crossing,Base,2487035959,1,0.727092,0.9611
S-curve-crossing,Base,2487035960,1,0.254030,0.9611
S-curve-crossing,Base,2487035961,1,0.483573,0.9611
S-curve-crossing,Base,2487035962,1,0.394392,0.9611
S-curve-crossing,Base,2487035963,1,0.337024,0.9611
S-curve-crossing,Base,2487035964,0,0.938133,0.9611
S-curve-crossing,Base,2487035965,1,0.598779,0.9611
S-curve-crossing,Base,2487035966,1,0.526667,0.9611
S-curve-crossing,Base,2487035967,0,0.956014,0.9611
S-curve-crossing,Base,2487035968,0,1.046777,0.9611
S-curve-crossing,Base,2487035969,1,0.353906,0.9611
S-curve-crossing,Base,2487035970,1,0.487774,0.9611
S-curve-crossing,Base,2487035971,1,0.845814,0.9611
S-curve-crossing,Base,2487035972,0,2.668386,0.9611
S-curve-crossing,Base,2487035973,1,0.166784,0.9611
S-curve-crossing,Base,2487035974,0,2.604237,0.5361
S-curve-crossing,Base,2487035975,1,0.373533,0.9611
S-curve-crossing,Base,2487035976,0,1.977688,0.5416
S-curve-crossing,Base,2487035977,1,0.310255,0.9611
S-curve-crossing,Base,2487035978,1,0.672123,0.9611
S-curve-crossing,Base,2487035979,1,0.235838,0.9611
S-curve-crossing,Base,2487035980,1,0.161733,0.9611
S-curve-crossing,Base,2487035981,1,0.083927,0.9611
S-curve-crossing,Base,2487035982,1,0.739553,0.9611
S-curve-crossing,Base,2487035983,1,0.166681,0.9611
S-curve-crossing,Base,2487035984,1,0.406192,0.9611
S-curve-crossing,Base,2487035985,1,0.479448,0.9611
S-curve-crossing,Base,2487035986,0,1.310457,0.9611
S-curve-crossing,Base,2487035987,1,0.324214,0.9611
S-curve-crossing,Base,2487035988,1,0.498904,0.9611
S-curve-crossing,Base,2487035989,1,0.516582,0.9611
S-curve-crossing,Base,2487035990,1,0.488349,0.9611
S-curve-crossing,Base,2487035991,1,0.636508,0.9611
S-curve-crossing,Base,2487035992,1,0.676587,0.9611
S-curve-crossing,Base,2487035993,1,0.066801,0.9611
S-curve-crossing,Base,2487035994,0,0.903904,0.9611
S-curve-crossing,Base,2487035995,1,0.416321,0.9611
S-curve-crossing,Base,2487035996,0,1.246426,0.5744
S-curve-crossing,Base,2487035997,1,0.386559,0.9611
S-curve-crossing,Base,2487035998,1,0.729845,0.9611
S-curve-crossing,Base,2487035999,1,0.260790,0.9611
S-curve-crossing,Base,2487036000,1,0.461070,0.9611
S-curve-crossing,Base,2487036001,1,0.077244,0.9611
S-curve-crossing,Base,2487036002,1,0.266480,0.9611
S-curve-crossing,Base,2487036003,1,0.367714,0.9611
S-curve-crossing,Base,2487036004,1,0.391482,0.9611
S-curve-crossing,Base,2487036005,0,0.880822,0.9611
S-curve-crossing,Base,2487036006,1,0.463317,0.9611
S-curve-crossing,Base,2487036007,1,0.526657,0.9611
S-curve-crossing,Base,2487036008,0,1.706266,0.9556
S-curve-crossing,Base,2487036009,1,0.208523,0.9611
S-curve-crossing,Base,2487036010,1,0.390135,0.9611
S-curve-crossing,Base,2487036011,1,0.755487,0.9611
S-curve-crossing,Base,2487036012,1,0.561120,0.9611
S-curve-crossing,Base,2487036013,0,1.066944,0.9611
S-curve-crossing,Base,2487036014,1,0.757710,0.9611
S-curve-crossing,Base,2487036015,1,0.362098,0.9611
S-curve-crossing,Base,2487036016,1,0.656730,0.9611
S-curve-crossing,Base,2487036017,1,0.692644,0.9611
S-curve-crossing,Base,2487036018,1,0.263601,0.9611
S-curve-crossing,Base,2487036019,1,0.720038,0.9611
S-curve-crossing,Base,2487036020,0,2.533707,0.5526
S-curve-crossing,Base,2487036021,1,0.490683,0.9611
S-curve-crossing,Base,2487036022,1,0.823486,0.9611
S-curve-crossing,Base,2487036023,1,0.480663,0.9611
S-curve-crossing,Base,2487036024,1,0.794211,0.9611
S-curve-crossing,Base,2487036025,1,0.343366,0.9611
S-curve-crossing,Base,2487036026,1,0.771386,0.9611
S-curve-crossing,Base,2487036027,0,1.197952,0.9611
S-curve-crossing,Base,2487036028,1,0.750321,0.9611
S-curve-crossing,Base,2487036029,0,1.984084,0.5361
S-curve-crossing,Base,2487036030,1,0.142077,0.9611
S-curve-crossing,Base,2487036031,0,1.271194,0.9611
S-curve-crossing,Base,2487036032,1,0.213823,0.9611
S-curve-crossing,Base,2487036033,1,0.278736,0.9611
S-curve-crossing,Base,2487036034,1,0.246140,0.9611
S-curve-crossing,Base,2487036035,1,0.761909,0.9611
S-curve-crossing,Base,2487036036,1,0.234452,0.9611
S-curve-crossing,Base,2487036037,1,0.317826,0.9611
S-curve-crossing,Base,2487036038,0,1.001131,0.9611
S-curve-crossing,Base,2487036039,1,0.566640,0.9611
S-curve-crossing,Base,2487036040,1,0.628912,0.9611
S-curve-crossing,Base,2487036041,1,0.397962,0.9611
S-curve-crossing,Base,2487036042,1,0.416304,0.9611
S-curve-crossing,Base,2487036043,1,0.285735,0.9611
S-curve-crossing,Base,2487036044,1,0.459228,0.9611
S-curve-crossing,Base,2487036045,1,0.721307,0.9611
S-curve-crossing,Base,2487036046,1,0.698904,0.9611
S-curve-crossing,Base,2487036047,1,0.448247,0.9611
S-curve-crossing,Base,2487036048,1,0.260176,0.9611
S-curve-crossing,Base,2487036049,0,1.479614,0.5744
S-curve-crossing,Base,2487036050,1,0.810702,0.9611
S-curve-crossing,Base,2487036051,1,0.664493,0.9611
S-curve-crossing,Base,2487036052,1,0.367919,0.9611
S-curve-crossing,Base,2487036053,1,0.684963,0.9611
S-curve-crossing,Base,2487036054,1,0.140946,0.9611
S-curve-crossing,Base,2487036055,1,0.660164,0.9611
S-curve-crossing,Base,2487036056,0,1.071162,0.9611
S-curve-crossing,Base,2487036057,0,1.536527,0.5581
S-curve-crossing,Base,2487036058,0,2.042679,0.5744
S-curve-crossing,Base,2487036059,0,1.386654,0.9611
S-curve-crossing,Base,2487036060,1,0.485998,0.9611
S-curve-crossing,Base,2487036061,1,0.437913,0.9611
S-curve-crossing,Base,2487036062,0,0.892164,0.9611
S-curve-crossing,Base,2487036063,1,0.386810,0.9611
S-curve-crossing,Base,2487036064,1,0.415745,0.9611
S-curve-crossing,Base,2487036065,0,1.557532,0.5636
S-curve-crossing,Base,2487036066,1,0.292239,0.9611
S-curve-crossing,Base,2487036067,1,0.246331,0.9611
S-curve-crossing,Base,2487036068,0,0.868869,0.9611
S-curve-crossing,Base,2487036069,1,0.345656,0.9611
S-curve-crossing,Base,2487036070,1,0.625584,0.9611
S-curve-crossing,Base,2487036071,1,0.321960,0.9611
S-curve-crossing,Base,2487036072,0,2.453691,0.5361
S-curve-crossing,Base,2487036073,1,0.270334,0.9611
S-curve-crossing,Base,2487036074,0,0.894306,0.9611
S-curve-crossing,Base,2487036075,0,0.879841,0.9611
S-curve-crossing,Base,2487036076,1,0.683181,0.9611
S-curve-crossing,Base,2487036077,1,0.415817,0.9611
S-curve-crossing,Base,2487036078,1,0.189194,0.9611
S-curve-crossing,Base,2487036079,1,0.550931,0.9611
S-curve-crossing,Base,2487036080,0,1.125152,0.9611
S-curve-crossing,Base,2487036081,0,0.991959,0.9611
S-curve-crossing,Base,2487036082,1,0.317810,0.9611
S-curve-crossing,Base,2487036083,1,0.620517,0.9611
S-curve-crossing,Base,2487036084,1,0.369235,0.9611
S-curve-crossing,Base,2487036085,0,2.391380,0.5416
S-curve-crossing,Base,2487036086,1,0.475955,0.9611
S-curve-crossing,Base,2487036087,1,0.638562,0.9611
S-curve-crossing,Base,2487036088,0,2.192500,0.5416
S-curve-crossing,Base,2487036089,1,0.682195,0.9611
S-curve-crossing,Base,2487036090,0,1.519228,0.5471
S-curve-crossing,Base,2487036091,0,1.708290,0.5581
S-curve-crossing,Base,2487036092,1,0.429785,0.9611
S-curve-crossing,Base,2487036093,1,0.645878,0.9611
S-curve-crossing,Base,2487036094,1,0.284934,0.9611
S-curve-crossing,Base,2487036095,0,1.042359,0.9611
S-curve-crossing,Base,2487036096,1,0.642864,0.9611
S-curve-crossing,Base,2487036097,1,0.813554,0.9611
S-curve-crossing,Base,2487036098,0,1.164811,0.5744
S-curve-crossing,Base,2487036099,1,0.417960,0.9611
S-curve-crossing,Base,2487036100,1,0.750326,0.9611
S-curve-crossing,Base,2487036101,1,0.788689,0.9611
S-curve-crossing,Base,2487036102,1,0.139134,0.9611
S-curve-crossing,Base,2487036103,1,0.387417,0.9611
S-curve-crossing,Base,2487036104,1,0.528525,0.9611
S-curve-crossing,Base,2487036105,1,0.517829,0.9611
S-curve-crossing,Base,2487036106,1,0.647323,0.9611
S-curve-crossing,Base,2487036107,0,0.867187,0.9611
S-curve-crossing,Base,2487036108,1,0.350384,0.9611
S-curve-crossing,Base,2487036109,1,0.764451,0.9611
S-curve-crossing,Base,2487036110,1,0.125228,0.9611
S-curve-crossing,Base,2487036111,1,0.404373,0.9611
S-curve-crossing,Base,2487036112,1,0.840367,0.9611
S-curve-crossing,Base,2487036113,0,2.276783,0.5361
S-curve-crossing,Base,2487036114,1,0.632549,0.9611
S-curve-crossing,Base,2487036115,1,0.652786,0.9611
S-curve-crossing,Base,2487036116,1,0.377088,0.9611
S-curve-crossing,Base,2487036117,1,0.488232,0.9611
S-curve-crossing,Base,2487036118,1,0.418830,0.9611
S-curve-crossing,Base,2487036119,0,0.966021,0.9611
S-curve-crossing,Base,2487036120,1,0.262800,0.9611
S-curve-crossing,Base,2487036121,1,0.110044,0.9611
S-curve-crossing,Base,2487036122,1,0.393057,0.9611
S-curve-crossing,Base,2487036123,1,0.255344,0.9611
S-curve-crossing,Base,2487036124,1,0.719141,0.9611
S-curve-crossing,Base,2487036125,1,0.305895,0.9611
S-curve-crossing,Base,2487036126,1,0.548679,0.9611
S-curve-crossing,Base,2487036127,1,0.619762,0.9611
S-curve-crossing,Base,2487036128,1,0.287108,0.9611
S-curve-crossing,Base,2487036129,0,1.486945,0.5471
S-curve-crossing,Base,2487036130,1,0.751420,0.9611
S-curve-crossing,Base,2487036131,1,0.489471,0.9611
S-curve-crossing,Base,2487036132,0,1.112667,0.5361
S-curve-crossing,Base,2487036133,1,0.157178,0.9611
S-curve-crossing,Base,2487036134,1,0.245008,0.9611
S-curve-crossing,Base,2487036135,1,0.789591,0.9611
S-curve-crossing,Base,2487036136,1,0.345691,0.9611
S-curve-crossing,Base,2487036137,1,0.067380,0.9611
S-curve-crossing,Base,2487036138,1,0.433745,0.9611
S-curve-crossing,Base,2487036139,0,1.133142,0.9611
S-curve-crossing,Base,2487036140,0,1.680152,0.5581
S-curve-crossing,Base,2487036141,1,0.740107,0.9611
S-curve-crossing,Base,2487036142,1,0.592031,0.9611
S-curve-crossing,Base,2487036143,1,0.226249,0.9611
S-curve-crossing,Base,2487036144,1,0.291410,0.9611
S-curve-crossing,Base,2487036145,1,0.326292,0.9611
S-curve-crossing,Base,2487036146,1,0.456780,0.9611
S-curve-crossing,Base,2487036147,1,0.410216,0.9611
S-curve-crossing,Base,2487036148,0,0.958854,0.9611
S-curve-crossing,Base,2487036149,1,0.488377,0.9611
S-curve-crossing,Base,2487036150,1,0.272162,0.9611
S-curve-crossing,Base,2487036151,1,0.511719,0.9611
S-curve-crossing,Base,2487036152,1,0.764714,0.9611
S-curve-crossing,Base,2487036153,0,2.172686,0.5361
S-curve-crossing,Base,2487036154,1,0.446201,0.9611
S-curve-crossing,Base,2487036155,1,0.466363,0.9611
S-curve-crossing,Base,2487036156,1,0.315916,0.9611
S-curve-crossing,Base,2487036157,1,0.790416,0.9611
S-curve-crossing,Base,2487036158,1,0.701359,0.9611
S-curve-crossing,Base,2487036159,0,2.093127,0.5416
S-curve-crossing,Base,2487036160,1,0.713677,0.9611
S-curve-crossing,Base,2487036161,1,0.237963,0.9611
S-curve-crossing,Base,2487036162,1,0.441894,0.9611
S-curve-crossing,Base,2487036163,1,0.040067,0.9611
S-curve-crossing,Base,2487036164,0,1.937553,0.9666
S-curve-crossing,Base,2487036165,1,0.484910,0.9611
S-curve-crossing,Base,2487036166,1,0.095910,0.9611
S-curve-crossing,Base,2487036167,1,0.468733,0.9611
S-curve-crossing,Base,2487036168,1,0.083856,0.9611
S-curve-crossing,Base,2487036169,0,0.862375,0.9611
S-curve-crossing,Base,2487036170,1,0.271279,0.9611
S-curve-crossing,Base,2487036171,0,1.642195,0.5636
S-curve-crossing,Base,2487036172,1,0.141122,0.9611
S-curve-crossing,Base,2487036173,1,0.721764,0.9611
S-curve-crossing,Base,2487036174,0,0.854394,0.9611
S-curve-crossing,Base,2487036175,1,0.348805,0.9611
S-curve-crossing,Base,2487036176,1,0.791460,0.9611
S-curve-crossing,Base,2487036177,1,0.482969,0.9611
S-curve-crossing,Base,2487036178,1,0.136077,0.9611
S-curve-crossing,Base,2487036179,1,0.247250,0.9611
S-curve-crossing,Base,2487036180,1,0.262517,0.9611
S-curve-crossing,Base,2487036181,1,0.684471,0.9611
S-curve-crossing,Base,2487036182,0,1.669714,0.5416
S-curve-crossing,Base,2487036183,0,0.918056,0.9611
S-curve-crossing,Base,2487036184,0,0.864858,0.9611
S-curve-crossing,Base,2487036185,1,0.256433,0.9611
S-curve-crossing,Base,2487036186,1,0.122070,0.9611
S-curve-crossing,Base,2487036187,1,0.367254,0.9611
S-curve-crossing,Base,2487036188,1,0.520921,0.9611
S-curve-crossing,Base,2487036189,1,0.201502,0.9611
S-curve-crossing,Base,2487036190,0,2.658905,0.5416
S-curve-crossing,Base,2487036191,1,0.329321,0.9611
S-curve-crossing,Base,2487036192,1,0.294034,0.9611
S-curve-crossing,Base,2487036193,0,2.666734,0.5744
S-curve-crossing,Base,2487036194,1,0.190841,0.9611
S-curve-crossing,Base,2487036195,1,0.164842,0.9611
S-curve-crossing,Base,2487036196,1,0.252156,0.9611
S-curve-crossing,Base,2487036197,1,0.539449,0.9611
S-curve-crossing,Base,2487036198,0,0.948783,0.9611
S-curve-crossing,Base,2487036199,0,0.971747,0.9611
S-curve-crossing,Base,2487036200,1,0.365918,0.9611
S-curve-crossing,Base,2487036201,0,3.122632,0.9611
S-curve-crossing,Base,2487036202,1,0.599988,0.9611
S-curve-crossing,Base,2487036203,1,0.453423,0.9611
S-curve-crossing,Base,2487036204,1,0.220349,0.9611
S-curve-crossing,Base,2487036205,1,0.331323,0.9611
S-curve-crossing,Base,2487036206,0,0.861250,0.9611
S-curve-crossing,Base,2487036207,1,0.619015,0.9611
S-curve-crossing,Base,2487036208,0,0.974460,0.9611
S-curve-crossing,Base,2487036209,0,1.739616,0.9611
S-curve-crossing,Base,2487036210,1,0.717906,0.9611
S-curve-crossing,Base,2487036211,1,0.449854,0.9611
S-curve-crossing,Base,2487036212,1,0.813636,0.9611
S-curve-crossing,Base,2487036213,1,0.820199,0.9611
S-curve-crossing,Base,2487036214,1,0.305256,0.9611
S-curve-crossing,Base,2487036215,1,0.391125,0.9611
S-curve-crossing,Base,2487036216,1,0.193453,0.9611
S-curve-crossing,Base,2487036217,1,0.724876,0.9611
S-curve-crossing,Base,2487036218,1,0.563912,0.9611
S-curve-crossing,Base,2487036219,0,1.504196,0.5526
S-curve-crossing,Base,2487036220,1,0.405998,0.9611
S-curve-crossing,Base,2487036221,1,0.681749,0.9611
S-curve-crossing,Base,2487036222,0,0.860561,0.9611
S-curve-crossing,Base,2487036223,1,0.138553,0.9611
S-curve-crossing,Base,2487036224,1,0.691640,0.9611
S-curve-crossing,Base,2487036225,1,0.490200,0.9611
S-curve-crossing,Base,2487036226,1,0.625216,0.9611
S-curve-crossing,Base,2487036227,0,1.414642,0.9611
S-curve-crossing,Base,2487036228,0,1.057415,0.9611
S-curve-crossing,Base,2487036229,1,0.181008,0.9611
S-curve-crossing,Base,2487036230,1,0.792272,0.9611
S-curve-crossing,Base,2487036231,1,0.600562,0.9611
S-curve-crossing,Base,2487036232,0,0.902950,0.9611
S-curve-crossing,Base,2487036233,1,0.185555,0.9611
S-curve-crossing,Base,2487036234,1,0.353301,0.9611
S-curve-crossing,Base,2487036235,1,0.344506,0.9611
S-curve-crossing,Base,2487036236,1,0.234346,0.9611
S-curve-crossing,Base,2487036237,0,0.993733,0.9611
S-curve-crossing,Base,2487036238,1,0.481216,0.9611
S-curve-crossing,Base,2487036239,0,0.900372,0.9611
S-curve-crossing,Base,2487036240,1,0.514975,0.9611
S-curve-crossing,Base,2487036241,1,0.442822,0.9611
S-curve-crossing,Base,2487036242,1,0.762296,0.9611
S-curve-crossing,Base,2487036243,0,1.619346,0.5416
S-curve-crossing,Base,2487036244,1,0.495708,0.9611
S-curve-crossing,Base,2487036245,1,0.557179,0.9611
S-curve-crossing,Base,2487036246,1,0.676694,0.9611
S-curve-crossing,Base,2487036247,1,0.414750,0.9611
S-curve-crossing,Base,2487036248,1,0.272440,0.9611
S-curve-crossing,Base,2487036249,1,0.456991,0.9611
S-curve-crossing,Base,2487036250,1,0.494059,0.9611
S-curve-crossing,Base,2487036251,1,0.561019,0.9611
S-curve-crossing,Base,2487036252,1,0.453976,0.9611
S-curve-crossing,Base,2487036253,1,0.202683,0.9611
S-curve-crossing,Base,2487036254,1,0.450568,0.9611
S-curve-crossing,Base,2487036255,0,1.128909,0.9611
S-curve-crossing,Base,2487036256,1,0.402207,0.9611
S-curve-crossing,Base,2487036257,1,0.529017,0.9611
S-curve-crossing,Base,2487036258,1,0.240018,0.9611
S-curve-crossing,Base,2487036259,1,0.055355,0.9611
S-curve-crossing,Base,2487036260,1,0.043534,0.9611
S-curve-crossing,Base,2487036261,1,0.700554,0.9611
S-curve-crossing,Base,2487036262,1,0.525663,0.9611
S-curve-crossing,Base,2487036263,1,0.472751,0.9611
S-curve-crossing,Base,2487036264,1,0.523152,0.9611
S-curve-crossing,Base,2487036265,1,0.538333,0.9611
S-curve-crossing,Base,2487036266,1,0.503678,0.9611
S-curve-crossing,Base,2487036267,0,1.113698,0.9611
S-curve-crossing,Base,2487036268,0,1.768017,0.5636
S-curve-crossing,Base,2487036269,0,1.724149,0.5416
S-curve-crossing,Base,2487036270,1,0.360034,0.9611
S-curve-crossing,Base,2487036271,1,0.475547,0.9611
S-curve-crossing,Base,2487036272,1,0.699939,0.9611
S-curve-crossing,Base,2487036273,0,1.042346,0.9611
S-curve-crossing,Base,2487036274,0,0.995900,0.9611
S-curve-crossing,Base,2487036275,1,0.238593,0.9611
S-curve-crossing,Base,2487036276,0,1.547603,0.5744
S-curve-crossing,Base,2487036277,1,0.384525,0.9611
S-curve-crossing,Base,2487036278,1,0.825446,0.9611
S-curve-crossing,Base,2487036279,0,0.868892,0.9611
S-curve-crossing,Base,2487036280,0,1.824157,0.5361
S-curve-crossing,Base,2487036281,0,1.323942,0.9611
S-curve-crossing,Base,2487036282,1,0.196149,0.9611
S-curve-crossing,Base,2487036283,0,1.106178,0.9611
S-curve-crossing,Base,2487036284,0,1.702097,0.9611
S-curve-crossing,Base,2487036285,1,0.231177,0.9611
S-curve-crossing,Base,2487036286,1,0.303167,0.9556
S-curve-crossing,Base,2487036287,1,0.634944,0.9611
S-curve-crossing,Base,2487036288,1,0.360051,0.9611
S-curve-crossing,Base,2487036289,1,0.662800,0.9611
S-curve-crossing,Base,2487036290,1,0.342411,0.9611
S-curve-crossing,Base,2487036291,1,0.364292,0.9611
S-curve-crossing,Base,2487036292,1,0.767176,0.9611
S-curve-crossing,Base,2487036293,1,0.327987,0.9611
S-curve-crossing,Base,2487036294,1,0.174956,0.9611
S-curve-crossing,Base,2487036295,1,0.411471,0.9611
S-curve-crossing,Base,2487036296,1,0.678669,0.9611
S-curve-crossing,Base,2487036297,1,0.288627,0.9611
S-curve-crossing,Base,2487036298,1,0.466230,0.9611
S-curve-crossing,Base,2487036299,1,0.448672,0.9611
S-curve-crossing,Base,2487036300,1,0.758028,0.9611
S-curve-crossing,Base,2487036301,1,0.647652,0.9611
S-curve-crossing,Base,2487036302,1,0.703071,0.9611
S-curve-crossing,Base,2487036303,0,1.080501,0.9611
S-curve-crossing,Base,2487036304,1,0.646736,0.9611
S-curve-crossing,Base,2487036305,1,0.103964,0.9611
S-curve-crossing,Base,2487036306,1,0.422679,0.9611
S-curve-crossing,Base,2487036307,1,0.341719,0.9611
S-curve-crossing,Base,2487036308,1,0.433937,0.9611
S-curve-crossing,Base,2487036309,0,2.377536,0.5581
S-curve-crossing,Base,2487036310,0,2.691360,0.5416
S-curve-crossing,Base,2487036311,0,1.939454,0.9556
S-curve-crossing,Base,2487036312,1,0.362022,0.9611
S-curve-crossing,Base,2487036313,0,1.523985,0.9611
S-curve-crossing,Base,2487036314,1,0.645658,0.9611
S-curve-crossing,Base,2487036315,1,0.514439,0.9611
S-curve-crossing,Base,2487036316,1,0.157118,0.9611
S-curve-crossing,Base,2487036317,0,1.031326,0.9611
S-curve-crossing,Base,2487036318,1,0.108695,0.9611
S-curve-crossing,Base,2487036319,1,0.826552,0.9611
S-curve-crossing,Base,2487036320,1,0.416999,0.9611
S-curve-crossing,Base,2487036321,0,1.829514,0.9611
S-curve-crossing,Base,2487036322,1,0.373329,0.9611
S-curve-crossing,Base,2487036323,1,0.440193,0.9611
S-curve-crossing,Base,2487036324,0,1.076089,0.9611
S-curve-crossing,Base,2487036325,0,1.954093,0.5361
S-curve-crossing,Base,2487036326,1,0.365192,0.9611
S-curve-crossing,Base,2487036327,1,0.358682,0.9611
S-curve-crossing,Base,2487036328,1,0.655579,0.9611
S-curve-crossing,Base,2487036329,1,0.268802,0.9611
S-curve-crossing,Base,2487036330,1,0.515203,0.9611
S-curve-crossing,Base,2487036331,1,0.352626,0.9611
S-curve-crossing,Base,2487036332,1,0.637403,0.9611
S-curve-crossing,Base,2487036333,1,0.093713,0.9611
S-curve-crossing,Base,2487036334,0,2.527463,0.9611
S-curve-crossing,Base,2487036335,1,0.376646,0.9611
S-curve-crossing,Base,2487036336,1,0.375621,0.9611
S-curve-crossing,Base,2487036337,0,0.958602,0.9611
S-curve-crossing,Base,2487036338,1,0.838808,0.9611
S-curve-crossing,Base,2487036339,1,0.805953,0.9611
S-curve-crossing,Base,2487036340,0,1.997954,0.5416
S-curve-crossing,Base,2487036341,1,0.626892,0.9611
S-curve-crossing,Base,2487036342,1,0.391873,0.9611
S-curve-crossing,Base,2487036343,0,2.374829,0.5636
S-curve-crossing,Base,2487036344,1,0.095769,0.9556
S-curve-crossing,Base,2487036345,1,0.469841,0.9611
S-curve-crossing,Base,2487036346,1,0.537405,0.9611
S-curve-crossing,Base,2487036347,1,0.533551,0.9611
S-curve-crossing,Base,2487036348,1,0.452334,0.9611
S-curve-crossing,Base,2487036349,0,2.691551,0.5690
S-curve-crossing,Base,2487036350,1,0.550930,0.9556
S-curve-crossing,Base,2487036351,1,0.420917,0.9611
S-curve-crossing,Base,2487036352,1,0.351038,0.9611
S-curve-crossing,Base,2487036353,1,0.527211,0.9611
